"dp","mdp_conf","mdp_rt","mdp_logit","auc1_conf","auc1_rt","auc1_logit","auc2_conf","auc2_rt","auc2_logit","Subj_idx","mean_RT_Dec","group","exp","mratio_conf","mratio_rt","mratio_logit","mdiff_conf","mdiff_rt","mdiff_logit"
1.09457341501504,1.3276059911422,0.420954186061042,1.30073210366992,0.79473876953125,0.734275817871094,0.794746398925781,0.703475295654067,0.549435899296234,0.70799172894145,27,0.870923828125,"Fast","Hainguerlot_2018",1.21289807785434,0.38458287062934,1.1883461500406,0.233032576127163,-0.673619228953994,0.206158688654879
1.63000645195905,1.11861701582659,0.614996512070397,1.16965239734432,0.842178344726562,0.817115783691406,0.848640441894531,0.683560267857143,0.593214285714286,0.701529017857143,29,0.871193359375,"Slow","Hainguerlot_2018",0.686265391454223,0.377296980224375,0.717575317532364,-0.511389436132463,-1.01500993988865,-0.460354054614732
2.26072308637934,0.943749761236419,0.156118356845616,1.11775510882719,0.887496948242188,0.864753723144531,0.902694702148438,0.647543457267021,0.547274867213906,0.702981651376147,30,0.698595703125,"Fast","Hainguerlot_2018",0.417454825370886,0.0690568242462845,0.494423715828606,-1.31697332514292,-2.10460472953372,-1.14296797755215
1.07586803633973,0.283640195733443,0.551923852054581,0.665036151316266,0.716285705566406,0.741241455078125,0.746009826660156,0.546996299789596,0.590183559457302,0.606589639410869,31,0.765994140625,"Fast","Hainguerlot_2018",0.263638463224943,0.51300329911493,0.618139147974712,-0.792227840606284,-0.523944184285146,-0.410831885023461
1.58041135008578,1.56257035630066,0.0307390294599531,1.46339258979988,0.864555358886719,0.791290283203125,0.863937377929688,0.724056974680416,0.518714475073577,0.726337309878457,32,0.736904296875,"Fast","Hainguerlot_2018",0.988711170807431,0.0194500181603256,0.92595677050817,-0.0178409937851149,-1.54967232062582,-0.117018760285893
1.07179823064858,0.644139263756491,0.387780098137673,0.567860347317123,0.733955383300781,0.733810424804688,0.742942810058594,0.575837020044787,0.572013763722759,0.595317421304641,33,0.903123046875,"Slow","Hainguerlot_2018",0.600989295687397,0.361803263943637,0.529820194770699,-0.427658966892093,-0.684018132510912,-0.503937883331461
0.661220018235329,1.53396879283137,0.26643950120498,1.51929227149813,0.744102478027344,0.645271301269531,0.746986389160156,0.715915577955016,0.541387353003539,0.725326613495131,37,0.67922265625,"Fast","Hainguerlot_2018",2.31990676405297,0.402951353342351,2.29771064032942,0.872748774596037,-0.394780517030349,0.858072253262802
0.903071127876577,0.167722592422867,0.0918840869047874,0.201580670460458,0.685203552246094,0.683158874511719,0.684906005859375,0.522398680899071,0.515942028985507,0.526173739477567,39,0.862236328125,"Fast","Hainguerlot_2018",0.185724675770821,0.101746234674602,0.223216825605356,-0.73534853545371,-0.811187040971789,-0.701490457416118
0.979358360848242,0.840873183041294,0.808999553167188,0.964616915528454,0.74530029296875,0.740188598632812,0.752891540527344,0.632700798990748,0.631027474067844,0.647646832071769,40,0.924533203125,"Slow","Hainguerlot_2018",0.858596012100205,0.826050591395878,0.984947853707993,-0.138485177806948,-0.170358807681054,-0.0147414453197875
0.953580922623729,0.728121187140606,-0.189815781827159,0.555440546998555,0.726272583007812,0.681739807128906,0.71820068359375,0.596190476190476,0.493077601410935,0.579647266313933,41,0.923546875,"Slow","Hainguerlot_2018",0.763565178230723,-0.199055766871773,0.582478669424603,-0.225459735483124,-1.14339670445089,-0.398140375625175
0.838459693227148,0.660093565047637,0.2323267732882,0.661774678539876,0.710914611816406,0.676727294921875,0.710861206054688,0.611759334415584,0.536872632575758,0.611700148809524,43,0.659025390625,"Fast","Hainguerlot_2018",0.787269287217615,0.277087587113457,0.789274289373137,-0.178366128179511,-0.606132919938948,-0.176685014687272
1.39908824210146,0.899973819921926,0.460990777067469,0.78780462292508,0.807632446289062,0.78668212890625,0.805282592773438,0.63229547721982,0.573256152311274,0.627421433322248,44,0.702357421875,"Fast","Hainguerlot_2018",0.643257367791286,0.329493711115068,0.563084299630578,-0.499114422179538,-0.938097465033996,-0.611283619176384
1.10752312052741,0.276067282445166,-0.0192259618375189,0.37873049413806,0.730644226074219,0.708961486816406,0.734001159667969,0.546155702405702,0.49601833976834,0.555307024057024,46,0.709505859375,"Fast","Hainguerlot_2018",0.249265480176795,-0.017359422553963,0.341961704562616,-0.831455838082242,-1.12674908236493,-0.728792626389348
0.790914211533444,0.851399480255942,0.14047904976028,0.869324707592115,0.720611572265625,0.664222717285156,0.721176147460938,0.644809849059786,0.520423307192849,0.645762711864407,47,0.8900078125,"Slow","Hainguerlot_2018",1.07647513199343,0.177616039403207,1.09913906579912,0.0604852687224984,-0.650435161773164,0.0784104960586711
0.995020723478592,1.01512847864431,0.689164333695202,1.13806193536791,0.754798889160156,0.731224060058594,0.766845703125,0.660195696079114,0.580933560832927,0.677919771571836,48,1.14591796875,"Slow","Hainguerlot_2018",1.02020837826917,0.692613045571437,1.14375701783301,0.0201077551657136,-0.30585638978339,0.143041211889322
0.826046073022842,0.976018582340698,-0.0600149614803444,0.759040684308025,0.714149475097656,0.65997314453125,0.71380615234375,0.621975413310725,0.498787621873675,0.626002543450615,49,0.71026171875,"Fast","Hainguerlot_2018",1.18155465441419,-0.0726532858642195,0.918884199195311,0.149972509317857,-0.886061034503186,-0.0670053887148166
1.29587796267241,1.61165502591187,0.246608565265655,1.59169312446394,0.835136413574219,0.759613037109375,0.835380554199219,0.736253987240829,0.537739234449761,0.742733253588517,50,0.79912109375,"Fast","Hainguerlot_2018",1.24367808723922,0.190302306520508,1.2282739349788,0.315777063239468,-1.04926939740675,0.295815161791537
0.942325721205473,0.227564903464832,-0.0297400468650374,0.283291239568756,0.686897277832031,0.680915832519531,0.697578430175781,0.520439094477152,0.50236543313709,0.5473086627418,52,0.797646484375,"Fast","Hainguerlot_2018",0.241492828163195,-0.0315602622275792,0.300629849311929,-0.71476081774064,-0.97206576807051,-0.659034481636717
1.49836440898517,1.25030272563666,-0.0321298313126676,0.955033757074034,0.823738098144531,0.751747131347656,0.815902709960938,0.676340738932292,0.485331217447917,0.667307535807292,53,0.64729296875,"Fast","Hainguerlot_2018",0.834445024280495,-0.0214432691540162,0.637384171265032,-0.24806168334851,-1.53049424029784,-0.543330651911139
1.02872571977931,0.986720817251667,0.0726095849554964,0.954809980919155,0.766738891601562,0.7008056640625,0.766326904296875,0.66382036685642,0.508430468961778,0.662365591397849,54,0.681447265625,"Fast","Hainguerlot_2018",0.959168025334628,0.0705820643534342,0.928148254253802,-0.042004902527645,-0.956116134823816,-0.0739157388601575
3.03452909098177,2.15144864863019,1.76289487047945,2.46775349735978,0.964241027832031,0.953102111816406,0.972976684570312,0.802804853789536,0.700039785160135,0.826954445991645,56,0.672603515625,"Fast","Hainguerlot_2018",0.708989297556585,0.580945121178288,0.81322453117804,-0.883080442351583,-1.27163422050233,-0.566775593621995
0.929412508826055,0.881851600522644,0.486260581222277,0.917465826317303,0.732757568359375,0.705253601074219,0.740440368652344,0.622110326688815,0.572146663898117,0.636532738095238,57,0.95001171875,"Slow","Hainguerlot_2018",0.948826911783783,0.523191345720615,0.987145984807282,-0.0475609083034113,-0.443151927603779,-0.011946682508752
1.20523053572415,1.09595197435132,0.453399608727125,1.0427676567262,0.794654846191406,0.757926940917969,0.793663024902344,0.674638221406588,0.579132496033339,0.671073005677582,58,0.641828125,"Fast","Hainguerlot_2018",0.909329743867489,0.376193263685196,0.865201823068372,-0.109278561372832,-0.751830926997024,-0.162462878997945
1.44293902903725,1.51059413520969,1.22138867784509,1.56447010184723,0.842048645019531,0.835182189941406,0.853485107421875,0.702700714585961,0.68942833123161,0.729781420765027,59,1.046134765625,"Slow","Hainguerlot_2018",1.04688701657587,0.846458965532323,1.0842246764169,0.0676551061724402,-0.221550351192165,0.121531072809979
1.64878719053462,0.96835287321494,1.49237775882167,1.46584370021067,0.842826843261719,0.870307922363281,0.870262145996094,0.659916926272067,0.725752855659398,0.734821737625476,61,0.881162109375,"Slow","Hainguerlot_2018",0.587312224872971,0.905136677061255,0.889043600426912,-0.680434317319676,-0.156409431712951,-0.182943490323947
0.932443840025799,0.844435694761656,0.579763600028758,0.843251281646901,0.732925415039062,0.720771789550781,0.737236022949219,0.619138982338099,0.591533501541912,0.628530627978694,62,0.92252734375,"Slow","Hainguerlot_2018",0.905615607625539,0.621767848252091,0.904345383013705,-0.0880081452641438,-0.352680239997041,-0.0891925583788983
1.48569168850566,1.48569168850566,0.141049211026188,0.137634020107504,0.771484375,0.782066345214844,0.782516479492188,0.5,0.530888239748999,0.531310180677269,63,0.606501953125,"Fast","Hainguerlot_2018",1,0.094938412940883,0.0926396917828486,0,-1.34464247747947,-1.34805766839816
1.2129876335427,1.61670567411948,0.762119773931936,1.63713807162841,0.823989868164062,0.779090881347656,0.8277587890625,0.73898200474473,0.625195286130345,0.748702914344128,64,0.8669609375,"Fast","Hainguerlot_2018",1.33282947773974,0.628299706325991,1.34967416514126,0.403718040576785,-0.450867859610762,0.424150438085716
1.23501153969527,0.964894908287797,0.438532899434804,1.00635069613313,0.791549682617188,0.75921630859375,0.794471740722656,0.648009732360097,0.56760097323601,0.654987834549878,65,0.964353515625,"Slow","Hainguerlot_2018",0.781284123487521,0.355084050099651,0.814851249391104,-0.270116631407478,-0.796478640260471,-0.228660843562149
1.58101123212264,0.836190537457575,0.448736760630665,0.865126407989195,0.815628051757812,0.798065185546875,0.819572448730469,0.630893578805568,0.573171253234118,0.638933435969808,1,1.234072265625,"Slow","Hainguerlot_unpub",0.528896013176907,0.283828951694542,0.547198141551271,-0.744820694665066,-1.13227447149198,-0.715884824133446
1.13445666313113,0.859390717557086,0.47018956961501,0.77418018356186,0.769935607910156,0.749534606933594,0.764244079589844,0.62582238374802,0.569369117510018,0.615049855558662,6,0.757619140625,"Fast","Hainguerlot_unpub",0.757535078673826,0.414462345628325,0.682423761719644,-0.275065945574043,-0.664267093516119,-0.360276479569269
1.24695156385642,0.231883622621315,0.358222153055228,0.262192467873746,0.732574462890625,0.747116088867188,0.740745544433594,0.521908967391304,0.536496074879227,0.533788118961353,9,0.851412109375,"Fast","Hainguerlot_unpub",0.185960408842324,0.287278322140566,0.21026676213699,-1.01506794123511,-0.888729410801193,-0.984759095982676
1.1429765567148,1.45388595056554,0.822473381970306,1.48422940326131,0.806655883789062,0.769622802734375,0.811454772949219,0.717999101729171,0.639288120368291,0.7326708585972,10,0.785685546875,"Fast","Hainguerlot_unpub",1.27201729731393,0.719589021435666,1.29856504452494,0.310909393850745,-0.320503174744489,0.341252846546512
0.796152602442588,0.89425474901356,0.452924456130082,0.8770443842367,0.722915649414062,0.681114196777344,0.725929260253906,0.671115707906488,0.563386524822695,0.670229183083793,13,0.679173828125,"Fast","Hainguerlot_unpub",1.12322027996894,0.568891509919724,1.10160336290547,0.0981021465709719,-0.343228146312506,0.0808917817941126
0.710740984153275,0.932976606084192,0.500198721404812,0.88793311256617,0.715858459472656,0.666648864746094,0.714408874511719,0.670775789405433,0.577173701614472,0.668109317253453,14,0.765619140625,"Fast","Hainguerlot_unpub",1.31268159130527,0.703770758345549,1.24930619221852,0.222235621930917,-0.210542262748463,0.177192128412895
1.24130478307242,0.864249314398003,0.471652080495149,0.915216254963267,0.778373718261719,0.757438659667969,0.786903381347656,0.622763056835637,0.568279569892473,0.640216973886329,15,0.780185546875,"Fast","Hainguerlot_unpub",0.696242636122656,0.379964765243019,0.737301803267016,-0.377055468674417,-0.769652702577271,-0.326088528109153
1.6232885167094,1.51214158117483,0.732112345918834,1.50108392945158,0.86627197265625,0.819976806640625,0.867897033691406,0.724400394261308,0.600810426021246,0.728463476070529,16,0.696744140625,"Fast","Hainguerlot_unpub",0.931529771577588,0.451005682836293,0.924717888409915,-0.11114693553457,-0.891176170790562,-0.12220458725782
1.08430012313769,0.618618012823666,0.402671761283263,0.75820951016376,0.749649047851562,0.73095703125,0.757843017578125,0.604419291519143,0.565849094678138,0.626167195611895,17,0.856255859375,"Fast","Hainguerlot_unpub",0.570522865047312,0.371365595826029,0.699261665644468,-0.46568211031402,-0.681628361854423,-0.326090612973926
0.780493190635584,0.817841435088107,0.580547011761757,0.900231245217534,0.711479187011719,0.695610046386719,0.72039794921875,0.629608760008074,0.592116329139474,0.649254861064388,20,1.122396484375,"Slow","Hainguerlot_unpub",1.04785210800124,0.743820726083461,1.1534133238042,0.0373482444525233,-0.199946178873826,0.119738054581951
1.42320605760243,1.02236463831598,0.565440372938193,0.55243573575056,0.768287658691406,0.789398193359375,0.788154602050781,0.541168212890625,0.571879069010417,0.569254557291667,21,1.166708984375,"Slow","Hainguerlot_unpub",0.718353208837718,0.39730042597679,0.388162861449036,-0.400841419286446,-0.857765684664236,-0.870770321851869
0.529613011219421,0.180397029426295,0.139291870692806,0.437333747401492,0.6026611328125,0.619308471679688,0.638023376464844,0.518161595296735,0.514689759275443,0.560197028680384,22,0.63590625,"Fast","Hainguerlot_unpub",0.340620463630483,0.263006889449506,0.825760957787917,-0.349215981793125,-0.390321140526615,-0.0922792638179288
1.11120223487805,0.78437748743245,0.665179648409023,0.887657541432795,0.755867004394531,0.758247375488281,0.772964477539062,0.614565422375063,0.616368073659105,0.651912659234197,24,1.073392578125,"Slow","Hainguerlot_unpub",0.705881848337472,0.598612590517352,0.798826274436182,-0.326824747445604,-0.446022586469031,-0.223544693445259
1.07562495359319,0.692036553295341,0.369100803481735,0.783529469494602,0.746849060058594,0.729774475097656,0.753379821777344,0.599177631578947,0.562052266081871,0.614738669590643,25,1.26744140625,"Slow","Hainguerlot_unpub",0.64338090240799,0.343150093579301,0.728441141940016,-0.383588400297852,-0.706524150111457,-0.29209548409859
1.06325099186867,0.89192386660019,0.403767106962051,0.782382512080829,0.763923645019531,0.725128173828125,0.759201049804688,0.65160121615963,0.5518324321372,0.641861015529703,26,0.80066015625,"Fast","Hainguerlot_unpub",0.838864833817487,0.379747688974573,0.735839908040703,-0.171327125268481,-0.65948388490662,-0.280868479787842
1.59812542218973,1.59812542218973,0.746363140460034,0.951913064637562,0.835823059082031,0.827751159667969,0.841644287109375,0.644683224440549,0.616022036560657,0.658740637876477,27,0.9069375,"Fast","Hainguerlot_unpub",1,0.467024133460924,0.595643527986221,0,-0.8517622817297,-0.646212357552173
1.65849831541644,0.897455770655451,0.928366419921502,1.03938674993575,0.84228515625,0.844047546386719,0.850753784179688,0.629748774509804,0.642781391402715,0.656532805429864,28,1.23388671875,"Slow","Hainguerlot_unpub",0.541125524405556,0.559763257696403,0.626703530702575,-0.761042544760986,-0.730131895494936,-0.619111565480683
1.08651875250253,0.72180848040185,0.536483719299699,0.773345511509818,0.756454467773438,0.743568420410156,0.760154724121094,0.61744014732965,0.585478821362799,0.625451197053407,29,1.4236953125,"Slow","Hainguerlot_unpub",0.66433135989539,0.493763884023207,0.711764532115627,-0.364710272100681,-0.550035033202832,-0.313173240992713
1.14174223558628,1.2253940831707,0.361665706075188,1.19518205720652,0.797119140625,0.743522644042969,0.796012878417969,0.697547683923706,0.564840740392746,0.695978577468759,30,0.9919140625,"Slow","Hainguerlot_unpub",1.07326684165403,0.316766512442691,1.04680550474056,0.0836518475844197,-0.780076529511095,0.0534398216202345
0.773446648956831,0.225945748743124,0.124737933311602,0.384234895611971,0.66357421875,0.656295776367188,0.679824829101562,0.524468602680893,0.506475749492509,0.559053466874696,31,1.15167578125,"Slow","Hainguerlot_unpub",0.292128421589082,0.161275420198457,0.496782675482788,-0.547500900213707,-0.64870871564523,-0.38921175334486
1.1539108034908,0.905696861656894,0.683739982063863,0.986619483148723,0.751235961914062,0.761962890625,0.78070068359375,0.580238526570048,0.609167421497585,0.655844278381642,33,0.745515625,"Fast","Hainguerlot_unpub",0.784893302772613,0.59254145120699,0.85502231209207,-0.248213941833907,-0.470170821426938,-0.167291320342078
0.968889936025903,0.996544682543239,-0.131019647363166,0.98999216687578,0.75274658203125,0.678977966308594,0.75518798828125,0.646307798481712,0.479703066659588,0.651439542743891,34,0.8013359375,"Fast","Hainguerlot_unpub",1.0285427121173,-0.135226554112605,1.0217798018797,0.0276547465173358,-1.09990958338907,0.0211022308498766
1.92265406707437,1.009935633086,0.106464485688244,0.927030077363123,0.86065673828125,0.808113098144531,0.856651306152344,0.61837637494022,0.466905786704926,0.624258727881396,35,0.52561328125,"Fast","Hainguerlot_unpub",0.525282030907817,0.0553737084124797,0.482161660404022,-0.91271843398837,-1.81618958138613,-0.995623989711246
1.32476963912673,1.058782544832,0.985974176191365,1.07707892648229,0.785369873046875,0.806884765625,0.813247680664062,0.606121627064035,0.663109142166734,0.680014095851792,36,1.020505859375,"Slow","Hainguerlot_unpub",0.799220116132746,0.744260848883363,0.8130311071986,-0.265987094294728,-0.338795462935364,-0.247690712644435
1.25227723106302,0.582509365851198,0.408514494177077,0.586820547016366,0.771530151367188,0.758110046386719,0.771430969238281,0.598883369837297,0.556398623279099,0.598208698372966,38,1.103630859375,"Slow","Hainguerlot_unpub",0.465160071110393,0.326217297610932,0.468602744232787,-0.669767865211818,-0.843762736885939,-0.665456684046651
1.28716979137935,1.11224383717437,0.416713385255558,0.987200826168158,0.798408508300781,0.754646301269531,0.799362182617188,0.653235407066052,0.54901113671275,0.654185867895545,39,0.7186484375,"Fast","Hainguerlot_unpub",0.864100326641813,0.323743913232304,0.766954626172715,-0.174925954204979,-0.870456406123789,-0.299968965211189
1.19968597695119,1.39516943705114,0.589146878661426,1.41463868438782,0.81060791015625,0.763191223144531,0.8128662109375,0.711760752688172,0.589247311827957,0.715793010752688,40,0.819728515625,"Fast","Hainguerlot_unpub",1.16294552395848,0.491084242026941,1.17917414353954,0.195483460099949,-0.610539098289765,0.21495270743663
1.1704185494535,1.40174057384395,0.921131503601636,1.45771103039533,0.795867919921875,0.779899597167969,0.811820983886719,0.680065192260314,0.642210093429606,0.718517255102621,42,0.951546875,"Slow","Hainguerlot_unpub",1.19764042914259,0.787010342609261,1.24546131900931,0.231322024390441,-0.249287045851868,0.287292480941824
0.853373541203742,0.844962046572691,0.367965594940534,0.823472139821376,0.728584289550781,0.684059143066406,0.725723266601562,0.636502424211921,0.549306289529753,0.633566527421276,44,0.789376953125,"Fast","Hainguerlot_unpub",0.990143244165754,0.431189364532551,0.964960946246133,-0.00841149463105084,-0.485407946263208,-0.0299014013823659
0.955183391840119,1.18659444287506,0.523452618593329,1.12328036707677,0.766120910644531,0.720596313476562,0.768592834472656,0.689744268077601,0.583430335097002,0.695185185185185,46,0.797341796875,"Fast","Hainguerlot_unpub",1.24226871301556,0.548012688521437,1.17598398032531,0.231411051034941,-0.43173077324679,0.16809697523665
1.30446434744883,1.63056358087748,0.692661038433183,1.58664030570803,0.836669921875,0.782203674316406,0.838432312011719,0.737098238963911,0.603697780936587,0.737019268735687,47,0.75630859375,"Fast","Hainguerlot_unpub",1.24998708018844,0.530992694271665,1.21631557720306,0.326099233428649,-0.611803309015647,0.282175958259203
1.30664118618982,0.963455732843305,1.00353183135418,1.0897894273017,0.765541076660156,0.80462646484375,0.806144714355469,0.557652621666566,0.6588828114043,0.665945382781351,48,0.675744140625,"Fast","Hainguerlot_unpub",0.737352949705153,0.768024031356679,0.834038784954832,-0.343185453346516,-0.303109354835642,-0.216851758888123
1.03580766188508,0.924993439037425,0.209211004567723,0.788810770136448,0.747787475585938,0.713531494140625,0.751495361328125,0.621631878557875,0.535014005602241,0.62335773018885,49,0.94765625,"Slow","Hainguerlot_unpub",0.893016602478129,0.20197862235058,0.761541740964615,-0.110814222847651,-0.826596657317353,-0.246996891748628
1.10459118612699,1.26194626629815,0.76229230989108,1.10112028246361,0.765533447265625,0.762779235839844,0.784645080566406,0.631219618766727,0.624355963369563,0.671937298596319,51,0.853359375,"Fast","Hainguerlot_unpub",1.14245549135956,0.690112613123316,0.996857748181435,0.157355080171163,-0.34229887623591,-0.00347090366337888
0.940749133240081,0.718010314090355,0.016397255284977,0.74018809095334,0.735748291015625,0.681259155273438,0.739051818847656,0.62466820187389,0.50117777348076,0.630267020584668,52,0.945845703125,"Slow","Hainguerlot_unpub",0.763232501333719,0.0174299977598729,0.786807093198185,-0.222738819149726,-0.924351877955104,-0.200561042286741
0.843700701611666,0.502475937046704,0.0296260139299525,0.49760354844474,0.701744079589844,0.669204711914062,0.700569152832031,0.584302325581395,0.51108926128591,0.582549589603283,53,1.23021484375,"Slow","Hainguerlot_unpub",0.595561833819572,0.0351143644581069,0.589786813610799,-0.341224764564963,-0.814074687681714,-0.346097153166926
1.49386915158847,0.462256722230399,0.0219917453098149,0.370136643663179,0.800788879394531,0.77850341796875,0.793037414550781,0.57774947753396,0.511668408220132,0.556992337164751,56,0.936513671875,"Slow","Hainguerlot_unpub",0.309435884487521,0.0147213330474296,0.247770457854093,-1.03161242935807,-1.47187740627865,-1.12373250792529
1.22057508944695,0.815817197570653,0.136763232015847,0.83856787576676,0.777236938476562,0.739089965820312,0.78082275390625,0.627538719694486,0.528776978417266,0.634607595425001,57,0.9343984375,"Fast","Hainguerlot_unpub",0.66838755323141,0.112048192035293,0.687026863825905,-0.404757891876293,-1.0838118574311,-0.382007213680187
0.922813602806341,0.374329943485027,0.380449048901531,0.500809841053103,0.693672180175781,0.70257568359375,0.712364196777344,0.53357785346258,0.556370622653043,0.57536459697843,58,0.7369375,"Fast","Hainguerlot_unpub",0.405639819728126,0.412270742156984,0.542698806703873,-0.548483659321314,-0.54236455390481,-0.422003761753238
1.15341306399025,0.868814822057065,0.293723299337686,0.746428267385744,0.764083862304688,0.727188110351562,0.761550903320312,0.616948872704592,0.539221441543909,0.615160242886757,63,1.08125,"Slow","Hainguerlot_unpub",0.753255576151865,0.254655776415038,0.647147401645915,-0.284598241933186,-0.859689764652565,-0.406984796604506
1.03881095768305,1.58286780363237,0.508909848170438,1.47863680452551,0.800285339355469,0.732337951660156,0.795578002929688,0.743028824432999,0.579416282642089,0.731526158850637,64,0.861818359375,"Fast","Hainguerlot_unpub",1.52373036876968,0.489896495995292,1.42339353815005,0.544056845949326,-0.529901109512608,0.439825846842462
